observable,run_label,sigma_total_pb,generated_events,selected_events,bin_low,bin_high,bin_center,counts,dsigma_pb_per_unit
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-8.00000000e+00,-7.75000000e+00,-7.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-7.75000000e+00,-7.50000000e+00,-7.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-7.50000000e+00,-7.25000000e+00,-7.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-7.25000000e+00,-7.00000000e+00,-7.12500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-7.00000000e+00,-6.75000000e+00,-6.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-6.75000000e+00,-6.50000000e+00,-6.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-6.50000000e+00,-6.25000000e+00,-6.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-6.25000000e+00,-6.00000000e+00,-6.12500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-6.00000000e+00,-5.75000000e+00,-5.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-5.75000000e+00,-5.50000000e+00,-5.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-5.50000000e+00,-5.25000000e+00,-5.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-5.25000000e+00,-5.00000000e+00,-5.12500000e+00,1,2.275960000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-5.00000000e+00,-4.75000000e+00,-4.87500000e+00,1,2.275960000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-4.75000000e+00,-4.50000000e+00,-4.62500000e+00,3,6.827880000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-4.50000000e+00,-4.25000000e+00,-4.37500000e+00,6,1.365576000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-4.25000000e+00,-4.00000000e+00,-4.12500000e+00,8,1.820768000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-4.00000000e+00,-3.75000000e+00,-3.87500000e+00,13,2.958748000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-3.75000000e+00,-3.50000000e+00,-3.62500000e+00,17,3.869132000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-3.50000000e+00,-3.25000000e+00,-3.37500000e+00,35,7.965860000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-3.25000000e+00,-3.00000000e+00,-3.12500000e+00,58,1.320056800000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-3.00000000e+00,-2.75000000e+00,-2.87500000e+00,99,2.253200400000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-2.75000000e+00,-2.50000000e+00,-2.62500000e+00,145,3.300142000000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-2.50000000e+00,-2.25000000e+00,-2.37500000e+00,241,5.485063600000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-2.25000000e+00,-2.00000000e+00,-2.12500000e+00,414,9.422474400000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-2.00000000e+00,-1.75000000e+00,-1.87500000e+00,684,1.556756640000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-1.75000000e+00,-1.50000000e+00,-1.62500000e+00,1093,2.487624280000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-1.50000000e+00,-1.25000000e+00,-1.37500000e+00,1985,4.517780600000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-1.25000000e+00,-1.00000000e+00,-1.12500000e+00,3111,7.080511560000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-1.00000000e+00,-7.50000000e-01,-8.75000000e-01,5153,1.172802188000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-7.50000000e-01,-5.00000000e-01,-6.25000000e-01,8169,1.859231724000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-5.00000000e-01,-2.50000000e-01,-3.75000000e-01,13027,2.964893092000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,-2.50000000e-01,0.00000000e+00,-1.25000000e-01,20772,4.727624112000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,0.00000000e+00,2.50000000e-01,1.25000000e-01,32146,7.316301016000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,2.50000000e-01,5.00000000e-01,3.75000000e-01,47761,1.087021255600e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,5.00000000e-01,7.50000000e-01,6.25000000e-01,70325,1.600568870000e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,7.50000000e-01,1.00000000e+00,8.75000000e-01,96677,2.200329849200e-03
